Date,Temperature,Precipitation,Elevation,Units,Source,Station_ID
5/10/1981,10.6,0,4.9,SCI,JUNEAU,USW00025309
5/11/1981,10.3,0,4.9,SCI,JUNEAU,USW00025309
5/12/1981,10.55,0,4.9,SCI,JUNEAU,USW00025309
5/13/1981,11.4,0,4.9,SCI,JUNEAU,USW00025309
5/14/1981,10.55,0,4.9,SCI,JUNEAU,USW00025309
5/15/1981,10.55,1.3,4.9,SCI,JUNEAU,USW00025309
5/16/1981,11.4,4.6,4.9,SCI,JUNEAU,USW00025309
5/17/1981,10.85,0.3,4.9,SCI,JUNEAU,USW00025309
5/18/1981,11.35,1.3,4.9,SCI,JUNEAU,USW00025309
5/19/1981,11.7,0.5,4.9,SCI,JUNEAU,USW00025309
5/20/1981,10.3,0,4.9,SCI,JUNEAU,USW00025309
5/21/1981,9.75,1,4.9,SCI,JUNEAU,USW00025309
5/22/1981,11.65,4.8,4.9,SCI,JUNEAU,USW00025309
5/23/1981,10.8,0.8,4.9,SCI,JUNEAU,USW00025309
5/24/1981,13.05,1,4.9,SCI,JUNEAU,USW00025309
5/25/1981,10.85,11.2,4.9,SCI,JUNEAU,USW00025309
5/26/1981,9.7,34.5,4.9,SCI,JUNEAU,USW00025309
5/27/1981,11.95,7.4,4.9,SCI,JUNEAU,USW00025309
5/28/1981,12.5,0,4.9,SCI,JUNEAU,USW00025309
5/29/1981,12.2,1.3,4.9,SCI,JUNEAU,USW00025309
5/30/1981,12.2,7.9,4.9,SCI,JUNEAU,USW00025309
5/31/1981,11.65,5.3,4.9,SCI,JUNEAU,USW00025309
6/1/1981,10,3.6,4.9,SCI,JUNEAU,USW00025309
6/2/1981,11.95,1,4.9,SCI,JUNEAU,USW00025309
6/3/1981,10,4.8,4.9,SCI,JUNEAU,USW00025309
6/4/1981,11.1,6.1,4.9,SCI,JUNEAU,USW00025309
6/5/1981,11.15,0.5,4.9,SCI,JUNEAU,USW00025309
6/6/1981,10.8,7.1,4.9,SCI,JUNEAU,USW00025309
6/7/1981,11.1,5.6,4.9,SCI,JUNEAU,USW00025309
6/8/1981,11.7,0,4.9,SCI,JUNEAU,USW00025309
6/9/1981,10.25,0,4.9,SCI,JUNEAU,USW00025309
6/10/1981,12.5,0,4.9,SCI,JUNEAU,USW00025309
6/11/1981,14.15,0,4.9,SCI,JUNEAU,USW00025309
6/12/1981,15.3,0,4.9,SCI,JUNEAU,USW00025309
6/13/1981,12.5,2.8,4.9,SCI,JUNEAU,USW00025309
6/14/1981,14.15,0,4.9,SCI,JUNEAU,USW00025309
6/15/1981,12.2,0,4.9,SCI,JUNEAU,USW00025309
6/16/1981,12.2,0,4.9,SCI,JUNEAU,USW00025309
6/17/1981,11.4,1.3,4.9,SCI,JUNEAU,USW00025309
6/18/1981,14.45,0,4.9,SCI,JUNEAU,USW00025309
6/19/1981,13.85,0,4.9,SCI,JUNEAU,USW00025309
6/20/1981,13.65,0.3,4.9,SCI,JUNEAU,USW00025309
6/21/1981,13.6,2.3,4.9,SCI,JUNEAU,USW00025309
6/22/1981,12.8,0,4.9,SCI,JUNEAU,USW00025309
6/23/1981,12.8,3.6,4.9,SCI,JUNEAU,USW00025309
6/24/1981,13.05,1.5,4.9,SCI,JUNEAU,USW00025309
6/25/1981,13.05,0.5,4.9,SCI,JUNEAU,USW00025309
6/26/1981,14.15,1.8,4.9,SCI,JUNEAU,USW00025309
6/27/1981,13.35,3.3,4.9,SCI,JUNEAU,USW00025309
6/28/1981,10.55,6.6,4.9,SCI,JUNEAU,USW00025309
6/29/1981,11.7,7.4,4.9,SCI,JUNEAU,USW00025309
6/30/1981,11.15,2,4.9,SCI,JUNEAU,USW00025309
7/1/1981,10,31.8,4.9,SCI,JUNEAU,USW00025309
7/2/1981,10.85,10.4,4.9,SCI,JUNEAU,USW00025309
7/3/1981,10,4.6,4.9,SCI,JUNEAU,USW00025309
7/4/1981,10.55,3,4.9,SCI,JUNEAU,USW00025309
7/5/1981,11.15,0,4.9,SCI,JUNEAU,USW00025309
7/6/1981,10.25,5.1,4.9,SCI,JUNEAU,USW00025309
7/7/1981,10.85,1,4.9,SCI,JUNEAU,USW00025309
7/8/1981,10.25,2,4.9,SCI,JUNEAU,USW00025309
7/9/1981,13.05,0,4.9,SCI,JUNEAU,USW00025309
7/10/1981,13.05,0,4.9,SCI,JUNEAU,USW00025309
7/11/1981,13.05,0.8,4.9,SCI,JUNEAU,USW00025309
7/12/1981,15,0,4.9,SCI,JUNEAU,USW00025309
7/13/1981,15,0,4.9,SCI,JUNEAU,USW00025309
7/14/1981,13.35,0,4.9,SCI,JUNEAU,USW00025309
7/15/1981,14.2,0,4.9,SCI,JUNEAU,USW00025309
7/16/1981,14.75,0,4.9,SCI,JUNEAU,USW00025309
7/17/1981,17.2,0,4.9,SCI,JUNEAU,USW00025309
7/18/1981,16.95,0,4.9,SCI,JUNEAU,USW00025309
7/19/1981,16.4,0,4.9,SCI,JUNEAU,USW00025309
7/20/1981,15.25,0,4.9,SCI,JUNEAU,USW00025309
7/21/1981,15,0,4.9,SCI,JUNEAU,USW00025309
7/22/1981,16.4,0,4.9,SCI,JUNEAU,USW00025309
7/23/1981,15.85,0,4.9,SCI,JUNEAU,USW00025309
7/24/1981,12.8,8.6,4.9,SCI,JUNEAU,USW00025309
7/25/1981,14.45,9.7,4.9,SCI,JUNEAU,USW00025309
7/26/1981,11.65,18,4.9,SCI,JUNEAU,USW00025309
7/27/1981,13.9,8.4,4.9,SCI,JUNEAU,USW00025309
7/28/1981,14.45,0,4.9,SCI,JUNEAU,USW00025309
7/29/1981,13.35,2.8,4.9,SCI,JUNEAU,USW00025309
7/30/1981,13.35,1.8,4.9,SCI,JUNEAU,USW00025309
7/31/1981,12.75,0,4.9,SCI,JUNEAU,USW00025309
8/1/1981,13.05,0,4.9,SCI,JUNEAU,USW00025309
8/2/1981,12.8,13.5,4.9,SCI,JUNEAU,USW00025309
8/3/1981,12.5,30.7,4.9,SCI,JUNEAU,USW00025309
8/4/1981,11.65,18,4.9,SCI,JUNEAU,USW00025309
8/5/1981,14.2,6.1,4.9,SCI,JUNEAU,USW00025309
8/6/1981,16.4,0,4.9,SCI,JUNEAU,USW00025309
8/7/1981,16.35,0,4.9,SCI,JUNEAU,USW00025309
8/8/1981,17.5,0,4.9,SCI,JUNEAU,USW00025309
8/9/1981,15.85,0,4.9,SCI,JUNEAU,USW00025309
8/10/1981,15.3,0,4.9,SCI,JUNEAU,USW00025309
8/11/1981,13.9,0,4.9,SCI,JUNEAU,USW00025309
8/12/1981,13.3,0.3,4.9,SCI,JUNEAU,USW00025309
8/13/1981,11.35,1.3,4.9,SCI,JUNEAU,USW00025309
8/14/1981,14.7,9.4,4.9,SCI,JUNEAU,USW00025309
8/15/1981,11.65,1.5,4.9,SCI,JUNEAU,USW00025309
8/16/1981,12.8,0.8,4.9,SCI,JUNEAU,USW00025309
8/17/1981,12.8,0,4.9,SCI,JUNEAU,USW00025309
8/18/1981,12.25,0,4.9,SCI,JUNEAU,USW00025309
8/19/1981,11.35,13.7,4.9,SCI,JUNEAU,USW00025309
8/20/1981,12.2,15.7,4.9,SCI,JUNEAU,USW00025309
8/21/1981,13.1,16,4.9,SCI,JUNEAU,USW00025309
8/22/1981,10.25,0.5,4.9,SCI,JUNEAU,USW00025309
8/23/1981,11.35,0,4.9,SCI,JUNEAU,USW00025309
8/24/1981,16.1,0,4.9,SCI,JUNEAU,USW00025309
8/25/1981,14.7,0,4.9,SCI,JUNEAU,USW00025309
8/26/1981,14.2,0.5,4.9,SCI,JUNEAU,USW00025309
8/27/1981,10.85,18.8,4.9,SCI,JUNEAU,USW00025309
8/28/1981,13.35,7.9,4.9,SCI,JUNEAU,USW00025309
8/29/1981,12.2,0,4.9,SCI,JUNEAU,USW00025309
8/30/1981,11.1,2,4.9,SCI,JUNEAU,USW00025309
8/31/1981,11.65,0.5,4.9,SCI,JUNEAU,USW00025309
9/1/1981,11.35,0,4.9,SCI,JUNEAU,USW00025309
9/2/1981,8.6,0.5,4.9,SCI,JUNEAU,USW00025309
9/3/1981,10,13,4.9,SCI,JUNEAU,USW00025309
9/4/1981,10.55,10.2,4.9,SCI,JUNEAU,USW00025309
9/5/1981,12.5,8.6,4.9,SCI,JUNEAU,USW00025309
9/6/1981,12.2,30,4.9,SCI,JUNEAU,USW00025309
9/7/1981,11.65,43.4,4.9,SCI,JUNEAU,USW00025309
9/8/1981,9.2,31.5,4.9,SCI,JUNEAU,USW00025309
9/9/1981,11.9,23.9,4.9,SCI,JUNEAU,USW00025309
9/10/1981,12.2,21.3,4.9,SCI,JUNEAU,USW00025309
9/11/1981,11.95,8.4,4.9,SCI,JUNEAU,USW00025309
9/12/1981,9.7,3.8,4.9,SCI,JUNEAU,USW00025309
9/13/1981,9.15,0.3,4.9,SCI,JUNEAU,USW00025309
9/14/1981,9.45,16.5,4.9,SCI,JUNEAU,USW00025309
9/15/1981,10.55,10.4,4.9,SCI,JUNEAU,USW00025309
9/16/1981,9.7,2.3,4.9,SCI,JUNEAU,USW00025309
9/17/1981,6.65,9.7,4.9,SCI,JUNEAU,USW00025309
9/18/1981,11.65,4.1,4.9,SCI,JUNEAU,USW00025309
9/19/1981,10,8.6,4.9,SCI,JUNEAU,USW00025309
9/20/1981,8.9,0,4.9,SCI,JUNEAU,USW00025309
9/21/1981,7.8,0,4.9,SCI,JUNEAU,USW00025309
9/22/1981,8.1,0.3,4.9,SCI,JUNEAU,USW00025309
9/23/1981,9.75,3,4.9,SCI,JUNEAU,USW00025309
9/24/1981,8.9,10.9,4.9,SCI,JUNEAU,USW00025309
9/25/1981,8.35,3.3,4.9,SCI,JUNEAU,USW00025309
9/26/1981,10,0,4.9,SCI,JUNEAU,USW00025309
9/27/1981,6.4,0,4.9,SCI,JUNEAU,USW00025309
9/28/1981,3.9,2,4.9,SCI,JUNEAU,USW00025309
9/29/1981,8.9,5.1,4.9,SCI,JUNEAU,USW00025309
9/30/1981,6.1,23.9,4.9,SCI,JUNEAU,USW00025309
10/1/1981,6.95,4.6,4.9,SCI,JUNEAU,USW00025309
10/2/1981,5.25,1.5,4.9,SCI,JUNEAU,USW00025309
10/3/1981,5.3,0,4.9,SCI,JUNEAU,USW00025309
10/4/1981,1.65,0,4.9,SCI,JUNEAU,USW00025309
10/5/1981,5.8,0,4.9,SCI,JUNEAU,USW00025309
10/6/1981,6.95,5.3,4.9,SCI,JUNEAU,USW00025309
10/7/1981,5.55,2.5,4.9,SCI,JUNEAU,USW00025309
10/8/1981,4.45,0,4.9,SCI,JUNEAU,USW00025309
10/9/1981,5,0,4.9,SCI,JUNEAU,USW00025309
10/10/1981,4.7,0.3,4.9,SCI,JUNEAU,USW00025309
10/11/1981,3.3,0.3,4.9,SCI,JUNEAU,USW00025309
10/12/1981,6.65,4.8,4.9,SCI,JUNEAU,USW00025309
10/13/1981,9.7,3.6,4.9,SCI,JUNEAU,USW00025309
10/14/1981,11.1,15.5,4.9,SCI,JUNEAU,USW00025309
10/15/1981,10.3,8.4,4.9,SCI,JUNEAU,USW00025309
10/16/1981,9.2,3,4.9,SCI,JUNEAU,USW00025309
10/17/1981,7.75,52.3,4.9,SCI,JUNEAU,USW00025309
10/18/1981,6.1,4.6,4.9,SCI,JUNEAU,USW00025309
10/19/1981,5.25,1.3,4.9,SCI,JUNEAU,USW00025309
10/20/1981,4.7,0,4.9,SCI,JUNEAU,USW00025309
10/21/1981,5.55,0,4.9,SCI,JUNEAU,USW00025309
10/22/1981,5.8,5.8,4.9,SCI,JUNEAU,USW00025309
10/23/1981,7.75,4.6,4.9,SCI,JUNEAU,USW00025309
10/24/1981,8.35,10.4,4.9,SCI,JUNEAU,USW00025309
10/25/1981,5.3,10.7,4.9,SCI,JUNEAU,USW00025309
10/26/1981,5.55,3,4.9,SCI,JUNEAU,USW00025309
10/27/1981,4.2,0,4.9,SCI,JUNEAU,USW00025309
10/28/1981,4.2,1.3,4.9,SCI,JUNEAU,USW00025309
10/29/1981,5,1.3,4.9,SCI,JUNEAU,USW00025309
10/30/1981,3.9,3.3,4.9,SCI,JUNEAU,USW00025309
10/31/1981,3.9,8.6,4.9,SCI,JUNEAU,USW00025309
11/1/1981,6.1,4.8,4.9,SCI,JUNEAU,USW00025309
11/2/1981,1.35,1.3,4.9,SCI,JUNEAU,USW00025309
11/3/1981,3.65,1.8,4.9,SCI,JUNEAU,USW00025309
11/4/1981,7.2,37.8,4.9,SCI,JUNEAU,USW00025309
11/5/1981,5.55,15.5,4.9,SCI,JUNEAU,USW00025309
11/6/1981,2.25,0,4.9,SCI,JUNEAU,USW00025309
11/7/1981,0.55,0.3,4.9,SCI,JUNEAU,USW00025309
11/8/1981,2.8,6.9,4.9,SCI,JUNEAU,USW00025309
11/9/1981,7.2,10.7,4.9,SCI,JUNEAU,USW00025309
11/10/1981,7.5,11.7,4.9,SCI,JUNEAU,USW00025309
11/11/1981,6.9,20.1,4.9,SCI,JUNEAU,USW00025309
11/12/1981,3.3,0.5,4.9,SCI,JUNEAU,USW00025309
11/13/1981,1.95,1.3,4.9,SCI,JUNEAU,USW00025309
11/14/1981,0.55,0,4.9,SCI,JUNEAU,USW00025309
11/15/1981,-0.55,0.3,4.9,SCI,JUNEAU,USW00025309
11/16/1981,1.4,0,4.9,SCI,JUNEAU,USW00025309
11/17/1981,0.25,0,4.9,SCI,JUNEAU,USW00025309
11/18/1981,-0.85,0,4.9,SCI,JUNEAU,USW00025309
11/19/1981,0.25,10.9,4.9,SCI,JUNEAU,USW00025309
11/20/1981,-0.3,0,4.9,SCI,JUNEAU,USW00025309
11/21/1981,0.25,0.5,4.9,SCI,JUNEAU,USW00025309
11/22/1981,-1.1,1,4.9,SCI,JUNEAU,USW00025309
11/23/1981,2.2,0,4.9,SCI,JUNEAU,USW00025309
11/24/1981,3.1,3.8,4.9,SCI,JUNEAU,USW00025309
11/25/1981,2.8,10.2,4.9,SCI,JUNEAU,USW00025309
11/26/1981,1.65,0.5,4.9,SCI,JUNEAU,USW00025309
11/27/1981,3.9,15,4.9,SCI,JUNEAU,USW00025309
11/28/1981,3.9,14.7,4.9,SCI,JUNEAU,USW00025309
11/29/1981,2.2,4.3,4.9,SCI,JUNEAU,USW00025309
11/30/1981,3.35,2.3,4.9,SCI,JUNEAU,USW00025309
12/1/1981,2.25,1.8,4.9,SCI,JUNEAU,USW00025309
12/2/1981,1.7,1.8,4.9,SCI,JUNEAU,USW00025309
12/3/1981,3.1,0.5,4.9,SCI,JUNEAU,USW00025309
12/4/1981,2.5,0,4.9,SCI,JUNEAU,USW00025309
12/5/1981,3.35,3.6,4.9,SCI,JUNEAU,USW00025309
12/6/1981,-1.4,0.5,4.9,SCI,JUNEAU,USW00025309
12/7/1981,-0.85,0,4.9,SCI,JUNEAU,USW00025309
12/8/1981,-2.8,0,4.9,SCI,JUNEAU,USW00025309
12/9/1981,-5.55,0,4.9,SCI,JUNEAU,USW00025309
12/10/1981,-6.4,0,4.9,SCI,JUNEAU,USW00025309
12/11/1981,-6.35,1.8,4.9,SCI,JUNEAU,USW00025309
12/12/1981,-6.1,0,4.9,SCI,JUNEAU,USW00025309
12/13/1981,-9.45,0,4.9,SCI,JUNEAU,USW00025309
12/14/1981,-8.85,4.3,4.9,SCI,JUNEAU,USW00025309
12/15/1981,-1.35,3,4.9,SCI,JUNEAU,USW00025309
12/16/1981,1.9,5.6,4.9,SCI,JUNEAU,USW00025309
12/17/1981,5.8,4.3,4.9,SCI,JUNEAU,USW00025309
12/18/1981,2.2,13.2,4.9,SCI,JUNEAU,USW00025309
12/19/1981,-0.85,3,4.9,SCI,JUNEAU,USW00025309
12/20/1981,1.4,3.8,4.9,SCI,JUNEAU,USW00025309
12/21/1981,1.1,0.5,4.9,SCI,JUNEAU,USW00025309
12/22/1981,-1.95,0,4.9,SCI,JUNEAU,USW00025309
12/23/1981,-2.25,0.3,4.9,SCI,JUNEAU,USW00025309
12/24/1981,0.25,3.6,4.9,SCI,JUNEAU,USW00025309
12/25/1981,1.95,4.3,4.9,SCI,JUNEAU,USW00025309
12/26/1981,-1.65,1,4.9,SCI,JUNEAU,USW00025309
12/27/1981,-7.25,0,4.9,SCI,JUNEAU,USW00025309
12/28/1981,-11.95,0,4.9,SCI,JUNEAU,USW00025309
12/29/1981,-13.3,0,4.9,SCI,JUNEAU,USW00025309
12/30/1981,-14.7,0,4.9,SCI,JUNEAU,USW00025309
12/31/1981,-13.6,0,4.9,SCI,JUNEAU,USW00025309
1/1/1982,-13.05,0,4.9,SCI,JUNEAU,USW00025309
1/2/1982,-14.45,0,4.9,SCI,JUNEAU,USW00025309
1/3/1982,-14.2,0,4.9,SCI,JUNEAU,USW00025309
1/4/1982,-14.2,0,4.9,SCI,JUNEAU,USW00025309
1/5/1982,-8.9,0.3,4.9,SCI,JUNEAU,USW00025309
1/6/1982,-9.7,4.8,4.9,SCI,JUNEAU,USW00025309
1/7/1982,-15.85,0.3,4.9,SCI,JUNEAU,USW00025309
1/8/1982,-13.05,9.4,4.9,SCI,JUNEAU,USW00025309
1/9/1982,-9.7,2.5,4.9,SCI,JUNEAU,USW00025309
1/10/1982,-5.55,0.3,4.9,SCI,JUNEAU,USW00025309
1/11/1982,-3.35,2.3,4.9,SCI,JUNEAU,USW00025309
1/12/1982,-1.15,31.8,4.9,SCI,JUNEAU,USW00025309
1/13/1982,0.55,9.7,4.9,SCI,JUNEAU,USW00025309
1/14/1982,-8.05,0,4.9,SCI,JUNEAU,USW00025309
1/15/1982,-11.65,0,4.9,SCI,JUNEAU,USW00025309
1/16/1982,-7.5,0,4.9,SCI,JUNEAU,USW00025309
1/17/1982,-10.3,0,4.9,SCI,JUNEAU,USW00025309
1/18/1982,-15.55,0,4.9,SCI,JUNEAU,USW00025309
1/19/1982,-14.75,0,4.9,SCI,JUNEAU,USW00025309
1/20/1982,-14.7,0,4.9,SCI,JUNEAU,USW00025309
1/21/1982,-14.7,0,4.9,SCI,JUNEAU,USW00025309
1/22/1982,-16.95,0,4.9,SCI,JUNEAU,USW00025309
1/23/1982,-15.55,0,4.9,SCI,JUNEAU,USW00025309
1/24/1982,-10.8,6.4,4.9,SCI,JUNEAU,USW00025309
1/25/1982,-12.2,3,4.9,SCI,JUNEAU,USW00025309
1/26/1982,-14.45,0.5,4.9,SCI,JUNEAU,USW00025309
1/27/1982,-7.5,7.9,4.9,SCI,JUNEAU,USW00025309
1/28/1982,-6.1,8.9,4.9,SCI,JUNEAU,USW00025309
1/29/1982,-6.1,0.5,4.9,SCI,JUNEAU,USW00025309
1/30/1982,-2.75,6.4,4.9,SCI,JUNEAU,USW00025309
1/31/1982,-1.4,0.3,4.9,SCI,JUNEAU,USW00025309
2/1/1982,-1.1,4.3,4.9,SCI,JUNEAU,USW00025309
2/2/1982,-0.55,0,4.9,SCI,JUNEAU,USW00025309
2/3/1982,-3.1,0,4.9,SCI,JUNEAU,USW00025309
2/4/1982,-1.4,0,4.9,SCI,JUNEAU,USW00025309
2/5/1982,-2.2,3.6,4.9,SCI,JUNEAU,USW00025309
2/6/1982,-4.15,0,4.9,SCI,JUNEAU,USW00025309
2/7/1982,-2.2,0,4.9,SCI,JUNEAU,USW00025309
2/8/1982,1.35,0,4.9,SCI,JUNEAU,USW00025309
2/9/1982,0.8,6.1,4.9,SCI,JUNEAU,USW00025309
2/10/1982,-0.8,0,4.9,SCI,JUNEAU,USW00025309
2/11/1982,-5,0,4.9,SCI,JUNEAU,USW00025309
2/12/1982,-9.15,0,4.9,SCI,JUNEAU,USW00025309
2/13/1982,-12.5,0,4.9,SCI,JUNEAU,USW00025309
2/14/1982,-9.15,0,4.9,SCI,JUNEAU,USW00025309
2/15/1982,-1.35,0,4.9,SCI,JUNEAU,USW00025309
2/16/1982,-3.65,1.5,4.9,SCI,JUNEAU,USW00025309
2/17/1982,-2.5,2.5,4.9,SCI,JUNEAU,USW00025309
2/18/1982,-1.7,2.8,4.9,SCI,JUNEAU,USW00025309
2/19/1982,-4.15,5.1,4.9,SCI,JUNEAU,USW00025309
2/20/1982,-8.05,6.1,4.9,SCI,JUNEAU,USW00025309
2/21/1982,-8.9,4.1,4.9,SCI,JUNEAU,USW00025309
2/22/1982,-14.15,0,4.9,SCI,JUNEAU,USW00025309
2/23/1982,-15.25,0,4.9,SCI,JUNEAU,USW00025309
2/24/1982,-13.6,0,4.9,SCI,JUNEAU,USW00025309
2/25/1982,-11.4,0,4.9,SCI,JUNEAU,USW00025309
2/26/1982,-13.3,0,4.9,SCI,JUNEAU,USW00025309
2/27/1982,-10,0,4.9,SCI,JUNEAU,USW00025309
2/28/1982,-8.85,0,4.9,SCI,JUNEAU,USW00025309
3/1/1982,-7.5,0,4.9,SCI,JUNEAU,USW00025309
3/2/1982,-7.5,0,4.9,SCI,JUNEAU,USW00025309
3/3/1982,-6.65,0,4.9,SCI,JUNEAU,USW00025309
3/4/1982,-9.15,0,4.9,SCI,JUNEAU,USW00025309
3/5/1982,-1.1,4.8,4.9,SCI,JUNEAU,USW00025309
3/6/1982,1.4,7.1,4.9,SCI,JUNEAU,USW00025309
3/7/1982,2.25,15.2,4.9,SCI,JUNEAU,USW00025309
3/8/1982,1.4,10.7,4.9,SCI,JUNEAU,USW00025309
3/9/1982,0.85,3.3,4.9,SCI,JUNEAU,USW00025309
3/10/1982,0.3,4.1,4.9,SCI,JUNEAU,USW00025309
3/11/1982,-1.1,0,4.9,SCI,JUNEAU,USW00025309
3/12/1982,0.85,0.5,4.9,SCI,JUNEAU,USW00025309
3/13/1982,0.3,1.8,4.9,SCI,JUNEAU,USW00025309
3/14/1982,-0.25,1.3,4.9,SCI,JUNEAU,USW00025309
3/15/1982,0.85,0.8,4.9,SCI,JUNEAU,USW00025309
3/16/1982,0,0,4.9,SCI,JUNEAU,USW00025309
3/17/1982,-0.85,0,4.9,SCI,JUNEAU,USW00025309
3/18/1982,0.85,0,4.9,SCI,JUNEAU,USW00025309
3/19/1982,3.35,0.3,4.9,SCI,JUNEAU,USW00025309
3/20/1982,2.8,0,4.9,SCI,JUNEAU,USW00025309
3/21/1982,3.05,0.5,4.9,SCI,JUNEAU,USW00025309
3/22/1982,3.35,2.8,4.9,SCI,JUNEAU,USW00025309
3/23/1982,2.5,0,4.9,SCI,JUNEAU,USW00025309
3/24/1982,1.65,3.3,4.9,SCI,JUNEAU,USW00025309
3/25/1982,2.8,0.5,4.9,SCI,JUNEAU,USW00025309
3/26/1982,1.35,7.1,4.9,SCI,JUNEAU,USW00025309
3/27/1982,1.1,0,4.9,SCI,JUNEAU,USW00025309
3/28/1982,1.15,0,4.9,SCI,JUNEAU,USW00025309
3/29/1982,-0.55,0,4.9,SCI,JUNEAU,USW00025309
3/30/1982,0,0,4.9,SCI,JUNEAU,USW00025309
3/31/1982,-0.6,0,4.9,SCI,JUNEAU,USW00025309
4/1/1982,-1.4,0,4.9,SCI,JUNEAU,USW00025309
4/2/1982,-1.7,0,4.9,SCI,JUNEAU,USW00025309
4/3/1982,-2.5,0,4.9,SCI,JUNEAU,USW00025309
4/4/1982,-1.95,0,4.9,SCI,JUNEAU,USW00025309
4/5/1982,-1.1,0,4.9,SCI,JUNEAU,USW00025309
4/6/1982,1.4,0,4.9,SCI,JUNEAU,USW00025309
4/7/1982,4.2,0,4.9,SCI,JUNEAU,USW00025309
4/8/1982,3.6,0,4.9,SCI,JUNEAU,USW00025309
4/9/1982,5.55,2.5,4.9,SCI,JUNEAU,USW00025309
4/10/1982,3.9,0,4.9,SCI,JUNEAU,USW00025309
4/11/1982,3.35,2.3,4.9,SCI,JUNEAU,USW00025309
4/12/1982,4.7,0.8,4.9,SCI,JUNEAU,USW00025309
4/13/1982,3.05,0.5,4.9,SCI,JUNEAU,USW00025309
4/14/1982,1.15,0,4.9,SCI,JUNEAU,USW00025309
4/15/1982,2.75,1.3,4.9,SCI,JUNEAU,USW00025309
4/16/1982,2.8,7.1,4.9,SCI,JUNEAU,USW00025309
4/17/1982,1.4,1.8,4.9,SCI,JUNEAU,USW00025309
4/18/1982,3.1,3.3,4.9,SCI,JUNEAU,USW00025309
4/19/1982,3.35,20.3,4.9,SCI,JUNEAU,USW00025309
4/20/1982,4.45,4.3,4.9,SCI,JUNEAU,USW00025309
4/21/1982,4.45,0,4.9,SCI,JUNEAU,USW00025309
4/22/1982,3.6,0,4.9,SCI,JUNEAU,USW00025309
4/23/1982,2.8,0,4.9,SCI,JUNEAU,USW00025309
4/24/1982,4.7,0,4.9,SCI,JUNEAU,USW00025309
4/25/1982,4.15,2.3,4.9,SCI,JUNEAU,USW00025309
4/26/1982,3.6,7.1,4.9,SCI,JUNEAU,USW00025309
4/27/1982,6.35,2.5,4.9,SCI,JUNEAU,USW00025309
4/28/1982,5.25,2.3,4.9,SCI,JUNEAU,USW00025309
4/29/1982,4.45,1,4.9,SCI,JUNEAU,USW00025309
4/30/1982,5,2.5,4.9,SCI,JUNEAU,USW00025309
5/1/1982,4.45,4.3,4.9,SCI,JUNEAU,USW00025309
5/2/1982,5.6,0,4.9,SCI,JUNEAU,USW00025309
5/3/1982,5.3,0,4.9,SCI,JUNEAU,USW00025309
5/4/1982,5.55,0,4.9,SCI,JUNEAU,USW00025309
5/5/1982,5.55,33.3,4.9,SCI,JUNEAU,USW00025309
5/6/1982,6.4,9.4,4.9,SCI,JUNEAU,USW00025309
5/7/1982,6.7,0,4.9,SCI,JUNEAU,USW00025309
5/8/1982,6.95,0,4.9,SCI,JUNEAU,USW00025309
5/9/1982,6.4,0,4.9,SCI,JUNEAU,USW00025309
5/10/1982,6.1,6.6,4.9,SCI,JUNEAU,USW00025309
5/11/1982,6.9,6.1,4.9,SCI,JUNEAU,USW00025309
5/12/1982,6.65,0,4.9,SCI,JUNEAU,USW00025309
5/13/1982,5.55,2.5,4.9,SCI,JUNEAU,USW00025309
5/14/1982,6.95,0,4.9,SCI,JUNEAU,USW00025309
5/15/1982,6.4,5.1,4.9,SCI,JUNEAU,USW00025309
5/16/1982,8.6,0,4.9,SCI,JUNEAU,USW00025309
5/17/1982,11.4,3.8,4.9,SCI,JUNEAU,USW00025309
5/18/1982,7.8,10.4,4.9,SCI,JUNEAU,USW00025309
5/19/1982,7.8,2.8,4.9,SCI,JUNEAU,USW00025309
5/20/1982,7.5,2.5,4.9,SCI,JUNEAU,USW00025309
5/21/1982,6.95,1.3,4.9,SCI,JUNEAU,USW00025309
5/22/1982,6.15,13,4.9,SCI,JUNEAU,USW00025309
5/23/1982,5.8,8.1,4.9,SCI,JUNEAU,USW00025309
5/24/1982,6.1,16.3,4.9,SCI,JUNEAU,USW00025309
5/25/1982,6.4,4.1,4.9,SCI,JUNEAU,USW00025309
5/26/1982,7.75,0,4.9,SCI,JUNEAU,USW00025309
5/27/1982,10,0,4.9,SCI,JUNEAU,USW00025309
5/28/1982,7.5,0,4.9,SCI,JUNEAU,USW00025309
5/29/1982,11.1,0,4.9,SCI,JUNEAU,USW00025309
5/30/1982,12.5,0,4.9,SCI,JUNEAU,USW00025309
5/31/1982,15.25,0,4.9,SCI,JUNEAU,USW00025309
6/1/1982,14.75,0,4.9,SCI,JUNEAU,USW00025309
6/2/1982,14.75,0,4.9,SCI,JUNEAU,USW00025309
6/3/1982,10.55,0,4.9,SCI,JUNEAU,USW00025309
6/4/1982,9.75,0,4.9,SCI,JUNEAU,USW00025309
6/5/1982,10.55,0,4.9,SCI,JUNEAU,USW00025309
6/6/1982,11.95,0,4.9,SCI,JUNEAU,USW00025309
6/7/1982,11.95,0,4.9,SCI,JUNEAU,USW00025309
6/8/1982,11.95,1,4.9,SCI,JUNEAU,USW00025309
6/9/1982,13.9,0,4.9,SCI,JUNEAU,USW00025309
6/10/1982,14.45,0,4.9,SCI,JUNEAU,USW00025309
