Date,Maximum_Temperature,Minimum_Temperature,Precipitation,Elevation_m,Units,Source,Station_ID
11/26/1984,1.7,-0.6,7.6,4.9,SCI,JUNEAU,USW00025309
11/27/1984,0.6,-5.6,0.5,4.9,SCI,JUNEAU,USW00025309
11/28/1984,-2.2,-7.2,0,4.9,SCI,JUNEAU,USW00025309
11/29/1984,-0.6,-5,1.5,4.9,SCI,JUNEAU,USW00025309
11/30/1984,0,-3.3,2.8,4.9,SCI,JUNEAU,USW00025309
12/1/1984,0.6,-1.1,7.6,4.9,SCI,JUNEAU,USW00025309
12/2/1984,0,-2.8,0,4.9,SCI,JUNEAU,USW00025309
12/3/1984,0.6,-3.3,0,4.9,SCI,JUNEAU,USW00025309
12/4/1984,4.4,-3.9,5.1,4.9,SCI,JUNEAU,USW00025309
12/5/1984,4.4,1.7,13.2,4.9,SCI,JUNEAU,USW00025309
12/6/1984,5.6,1.7,7.6,4.9,SCI,JUNEAU,USW00025309
12/7/1984,5,2.8,4.1,4.9,SCI,JUNEAU,USW00025309
12/8/1984,3.9,0.6,6.9,4.9,SCI,JUNEAU,USW00025309
12/9/1984,1.7,0,4.8,4.9,SCI,JUNEAU,USW00025309
12/10/1984,0,-2.2,6.9,4.9,SCI,JUNEAU,USW00025309
12/11/1984,0,-1.1,10.9,4.9,SCI,JUNEAU,USW00025309
12/12/1984,1.7,-0.6,9.1,4.9,SCI,JUNEAU,USW00025309
12/13/1984,1.7,-1.7,14.2,4.9,SCI,JUNEAU,USW00025309
12/14/1984,-1.7,-9.4,8.1,4.9,SCI,JUNEAU,USW00025309
12/15/1984,-7.2,-12.8,0,4.9,SCI,JUNEAU,USW00025309
12/16/1984,-7.2,-14.4,0,4.9,SCI,JUNEAU,USW00025309
12/17/1984,-3.3,-13.9,0,4.9,SCI,JUNEAU,USW00025309
12/18/1984,1.1,-3.9,6.6,4.9,SCI,JUNEAU,USW00025309
12/19/1984,2.2,-5.6,5.6,4.9,SCI,JUNEAU,USW00025309
12/20/1984,-4.4,-10.6,0,4.9,SCI,JUNEAU,USW00025309
12/21/1984,-6.7,-11.7,6.6,4.9,SCI,JUNEAU,USW00025309
12/22/1984,-4.4,-10,0,4.9,SCI,JUNEAU,USW00025309
12/23/1984,1.7,-10,1.8,4.9,SCI,JUNEAU,USW00025309
12/24/1984,2.2,-3.9,8.9,4.9,SCI,JUNEAU,USW00025309
12/25/1984,-3.3,-10,0,4.9,SCI,JUNEAU,USW00025309
12/26/1984,-8.3,-13.3,0,4.9,SCI,JUNEAU,USW00025309
12/27/1984,-7.2,-13.9,0,4.9,SCI,JUNEAU,USW00025309
12/28/1984,-11.1,-17.8,0,4.9,SCI,JUNEAU,USW00025309
12/29/1984,-12.2,-20.6,0,4.9,SCI,JUNEAU,USW00025309
12/30/1984,-6.7,-20,0.3,4.9,SCI,JUNEAU,USW00025309
12/31/1984,-1.1,-7.2,1.3,4.9,SCI,JUNEAU,USW00025309
1/1/1985,3.9,-1.1,18.5,4.9,SCI,JUNEAU,USW00025309
1/2/1985,4.4,2.2,34,4.9,SCI,JUNEAU,USW00025309
1/3/1985,5,1.1,5.8,4.9,SCI,JUNEAU,USW00025309
1/4/1985,5.6,1.7,8.4,4.9,SCI,JUNEAU,USW00025309
1/5/1985,3.9,-1.1,3.6,4.9,SCI,JUNEAU,USW00025309
1/6/1985,0.6,-0.6,6.9,4.9,SCI,JUNEAU,USW00025309
1/7/1985,5,-0.6,4.8,4.9,SCI,JUNEAU,USW00025309
1/8/1985,6.1,2.2,3.6,4.9,SCI,JUNEAU,USW00025309
1/9/1985,6.1,0.6,1.3,4.9,SCI,JUNEAU,USW00025309
1/10/1985,2.2,-1.1,4.1,4.9,SCI,JUNEAU,USW00025309
1/11/1985,6.1,2.8,14.7,4.9,SCI,JUNEAU,USW00025309
1/12/1985,4.4,0.6,7.9,4.9,SCI,JUNEAU,USW00025309
1/13/1985,3.3,-0.6,1,4.9,SCI,JUNEAU,USW00025309
1/14/1985,2.2,0,0,4.9,SCI,JUNEAU,USW00025309
1/15/1985,3.9,0.6,17.8,4.9,SCI,JUNEAU,USW00025309
1/16/1985,6.7,1.7,21.6,4.9,SCI,JUNEAU,USW00025309
1/17/1985,5,-1.1,0.8,4.9,SCI,JUNEAU,USW00025309
1/18/1985,1.1,-1.1,7.1,4.9,SCI,JUNEAU,USW00025309
1/19/1985,5.6,0.6,12.4,4.9,SCI,JUNEAU,USW00025309
1/20/1985,5,3.9,21.6,4.9,SCI,JUNEAU,USW00025309
1/21/1985,6.7,3.9,13.2,4.9,SCI,JUNEAU,USW00025309
1/22/1985,6.7,2.8,10.7,4.9,SCI,JUNEAU,USW00025309
1/23/1985,8.3,1.7,7.9,4.9,SCI,JUNEAU,USW00025309
1/24/1985,5.6,2.2,12.4,4.9,SCI,JUNEAU,USW00025309
1/25/1985,5,2.8,0.5,4.9,SCI,JUNEAU,USW00025309
1/26/1985,2.8,0.6,4.1,4.9,SCI,JUNEAU,USW00025309
1/27/1985,2.2,0,0.8,4.9,SCI,JUNEAU,USW00025309
1/28/1985,1.7,-1.1,0.3,4.9,SCI,JUNEAU,USW00025309
1/29/1985,1.1,-1.7,0,4.9,SCI,JUNEAU,USW00025309
1/30/1985,1.7,0,1,4.9,SCI,JUNEAU,USW00025309
1/31/1985,1.7,-0.6,10.7,4.9,SCI,JUNEAU,USW00025309
2/1/1985,0.6,-2.8,0,4.9,SCI,JUNEAU,USW00025309
2/2/1985,-2.2,-5,0,4.9,SCI,JUNEAU,USW00025309
2/3/1985,-0.6,-5.6,0,4.9,SCI,JUNEAU,USW00025309
2/4/1985,3.3,-5,7.9,4.9,SCI,JUNEAU,USW00025309
2/5/1985,-0.6,-6.1,1.3,4.9,SCI,JUNEAU,USW00025309
2/6/1985,1.7,-6.7,0,4.9,SCI,JUNEAU,USW00025309
2/7/1985,-3.9,-10.6,0,4.9,SCI,JUNEAU,USW00025309
2/8/1985,-7.2,-12.2,0,4.9,SCI,JUNEAU,USW00025309
2/9/1985,-9.4,-12.2,0,4.9,SCI,JUNEAU,USW00025309
2/10/1985,-11.1,-15,0,4.9,SCI,JUNEAU,USW00025309
2/11/1985,-10.6,-17.2,0,4.9,SCI,JUNEAU,USW00025309
2/12/1985,-10.6,-15,0.5,4.9,SCI,JUNEAU,USW00025309
2/13/1985,-6.7,-12.2,14.2,4.9,SCI,JUNEAU,USW00025309
2/14/1985,2.8,-7.2,34,4.9,SCI,JUNEAU,USW00025309
2/15/1985,2.2,-2.8,2.3,4.9,SCI,JUNEAU,USW00025309
2/16/1985,1.1,-3.3,1.5,4.9,SCI,JUNEAU,USW00025309
2/17/1985,4.4,-2.8,4.6,4.9,SCI,JUNEAU,USW00025309
2/18/1985,2.2,-0.6,16.8,4.9,SCI,JUNEAU,USW00025309
2/19/1985,1.1,-3.9,0,4.9,SCI,JUNEAU,USW00025309
2/20/1985,2.2,0,21.3,4.9,SCI,JUNEAU,USW00025309
2/21/1985,5.6,0.6,11.7,4.9,SCI,JUNEAU,USW00025309
2/22/1985,4.4,1.7,2.3,4.9,SCI,JUNEAU,USW00025309
2/23/1985,2.8,0,6.6,4.9,SCI,JUNEAU,USW00025309
2/24/1985,1.7,-1.7,2.8,4.9,SCI,JUNEAU,USW00025309
2/25/1985,3.3,0.6,5.1,4.9,SCI,JUNEAU,USW00025309
2/26/1985,2.8,0.6,36.8,4.9,SCI,JUNEAU,USW00025309
2/27/1985,6.1,1.7,4.1,4.9,SCI,JUNEAU,USW00025309
2/28/1985,2.8,0.6,4.1,4.9,SCI,JUNEAU,USW00025309
3/1/1985,3.9,0,1.8,4.9,SCI,JUNEAU,USW00025309
3/2/1985,2.8,0,6.1,4.9,SCI,JUNEAU,USW00025309
3/3/1985,6.7,-0.6,1.8,4.9,SCI,JUNEAU,USW00025309
3/4/1985,3.3,-6.7,0,4.9,SCI,JUNEAU,USW00025309
3/5/1985,1.7,-9.4,0,4.9,SCI,JUNEAU,USW00025309
3/6/1985,0,-10,1.5,4.9,SCI,JUNEAU,USW00025309
3/7/1985,3.9,-1.1,5.1,4.9,SCI,JUNEAU,USW00025309
3/8/1985,2.2,0.6,3.3,4.9,SCI,JUNEAU,USW00025309
3/9/1985,3.9,1.1,3.3,4.9,SCI,JUNEAU,USW00025309
3/10/1985,3.3,0.6,9.7,4.9,SCI,JUNEAU,USW00025309
3/11/1985,5.6,0.6,4.6,4.9,SCI,JUNEAU,USW00025309
3/12/1985,6.7,0.6,8.4,4.9,SCI,JUNEAU,USW00025309
3/13/1985,3.9,0.6,15.5,4.9,SCI,JUNEAU,USW00025309
3/14/1985,3.9,0,7.4,4.9,SCI,JUNEAU,USW00025309
3/15/1985,5.6,1.1,3.8,4.9,SCI,JUNEAU,USW00025309
3/16/1985,4.4,0,7.9,4.9,SCI,JUNEAU,USW00025309
3/17/1985,3.9,0,2.8,4.9,SCI,JUNEAU,USW00025309
3/18/1985,6.1,1.7,6.1,4.9,SCI,JUNEAU,USW00025309
3/19/1985,7.2,0.6,3.3,4.9,SCI,JUNEAU,USW00025309
3/20/1985,7.2,-1.1,6.1,4.9,SCI,JUNEAU,USW00025309
3/21/1985,6.1,-1.7,3,4.9,SCI,JUNEAU,USW00025309
3/22/1985,6.7,-2.8,0,4.9,SCI,JUNEAU,USW00025309
3/23/1985,8.9,-1.7,0,4.9,SCI,JUNEAU,USW00025309
3/24/1985,5.6,-1.1,0,4.9,SCI,JUNEAU,USW00025309
3/25/1985,5,-3.3,5.6,4.9,SCI,JUNEAU,USW00025309
3/26/1985,6.1,-5,0,4.9,SCI,JUNEAU,USW00025309
3/27/1985,7.2,-2.8,0,4.9,SCI,JUNEAU,USW00025309
3/28/1985,7.8,-2.8,0,4.9,SCI,JUNEAU,USW00025309
3/29/1985,3.9,0,0,4.9,SCI,JUNEAU,USW00025309
3/30/1985,4.4,0.6,3.8,4.9,SCI,JUNEAU,USW00025309
3/31/1985,5.6,2.8,7.9,4.9,SCI,JUNEAU,USW00025309
4/1/1985,5.6,-1.1,3,4.9,SCI,JUNEAU,USW00025309
4/2/1985,4.4,-1.7,3.3,4.9,SCI,JUNEAU,USW00025309
4/3/1985,3.9,0.6,10.2,4.9,SCI,JUNEAU,USW00025309
4/4/1985,7.8,1.7,3.3,4.9,SCI,JUNEAU,USW00025309
4/5/1985,5.6,0.6,0.5,4.9,SCI,JUNEAU,USW00025309
4/6/1985,7.8,-0.6,0,4.9,SCI,JUNEAU,USW00025309
4/7/1985,7.2,1.7,7.4,4.9,SCI,JUNEAU,USW00025309
4/8/1985,8.3,2.8,1.3,4.9,SCI,JUNEAU,USW00025309
4/9/1985,5.6,-0.6,1.3,4.9,SCI,JUNEAU,USW00025309
4/10/1985,7.2,-3.3,0.3,4.9,SCI,JUNEAU,USW00025309
4/11/1985,3.9,-4.4,2.5,4.9,SCI,JUNEAU,USW00025309
4/12/1985,6.7,3.9,4.1,4.9,SCI,JUNEAU,USW00025309
4/13/1985,6.7,-0.6,3.8,4.9,SCI,JUNEAU,USW00025309
4/14/1985,3.9,-1.1,0,4.9,SCI,JUNEAU,USW00025309
4/15/1985,8.3,0.6,0,4.9,SCI,JUNEAU,USW00025309
4/16/1985,6.1,-2.2,7.9,4.9,SCI,JUNEAU,USW00025309
4/17/1985,3.9,1.7,8.4,4.9,SCI,JUNEAU,USW00025309
4/18/1985,6.1,0,9.9,4.9,SCI,JUNEAU,USW00025309
4/19/1985,7.2,1.1,1,4.9,SCI,JUNEAU,USW00025309
4/20/1985,7.2,1.7,1,4.9,SCI,JUNEAU,USW00025309
4/21/1985,11.1,-1.1,0,4.9,SCI,JUNEAU,USW00025309
4/22/1985,12.2,-1.1,0,4.9,SCI,JUNEAU,USW00025309
4/23/1985,13.9,-1.7,0,4.9,SCI,JUNEAU,USW00025309
4/24/1985,6.1,0.6,19.6,4.9,SCI,JUNEAU,USW00025309
4/25/1985,8.3,0.6,4.1,4.9,SCI,JUNEAU,USW00025309
4/26/1985,7.8,1.7,1,4.9,SCI,JUNEAU,USW00025309
4/27/1985,6.1,1.1,2.5,4.9,SCI,JUNEAU,USW00025309
4/28/1985,7.2,0,0.5,4.9,SCI,JUNEAU,USW00025309
4/29/1985,5.6,-1.1,2,4.9,SCI,JUNEAU,USW00025309
4/30/1985,6.1,2.8,1.8,4.9,SCI,JUNEAU,USW00025309
5/1/1985,12.2,2.2,2.3,4.9,SCI,JUNEAU,USW00025309
5/2/1985,11.7,4.4,1.5,4.9,SCI,JUNEAU,USW00025309
5/3/1985,14.4,3.9,0,4.9,SCI,JUNEAU,USW00025309
5/4/1985,12.2,4.4,2.8,4.9,SCI,JUNEAU,USW00025309
5/5/1985,6.1,2.8,11.7,4.9,SCI,JUNEAU,USW00025309
5/6/1985,10,3.9,1,4.9,SCI,JUNEAU,USW00025309
5/7/1985,9.4,3.9,0.8,4.9,SCI,JUNEAU,USW00025309
5/8/1985,7.8,3.9,1,4.9,SCI,JUNEAU,USW00025309
5/9/1985,6.7,1.7,9.4,4.9,SCI,JUNEAU,USW00025309
5/10/1985,5,0.6,5.3,4.9,SCI,JUNEAU,USW00025309
5/11/1985,7.2,1.7,1.5,4.9,SCI,JUNEAU,USW00025309
5/12/1985,6.1,2.2,5.1,4.9,SCI,JUNEAU,USW00025309
5/13/1985,6.7,2.2,12.7,4.9,SCI,JUNEAU,USW00025309
5/14/1985,4.4,2.2,16.3,4.9,SCI,JUNEAU,USW00025309
5/15/1985,6.7,3.3,8.6,4.9,SCI,JUNEAU,USW00025309
5/16/1985,9.4,2.8,0.3,4.9,SCI,JUNEAU,USW00025309
5/17/1985,15,4.4,0,4.9,SCI,JUNEAU,USW00025309
5/18/1985,12.8,2.8,0,4.9,SCI,JUNEAU,USW00025309
5/19/1985,10.6,3.3,0.5,4.9,SCI,JUNEAU,USW00025309
5/20/1985,9.4,3.9,3.8,4.9,SCI,JUNEAU,USW00025309
5/21/1985,12.8,2.8,0,4.9,SCI,JUNEAU,USW00025309
5/22/1985,19.4,1.7,0,4.9,SCI,JUNEAU,USW00025309
5/23/1985,20,5,0,4.9,SCI,JUNEAU,USW00025309
5/24/1985,13.3,7.8,7.4,4.9,SCI,JUNEAU,USW00025309
5/25/1985,11.7,7.8,4.1,4.9,SCI,JUNEAU,USW00025309
5/26/1985,13.3,7.2,1.3,4.9,SCI,JUNEAU,USW00025309
5/27/1985,14.4,5,0,4.9,SCI,JUNEAU,USW00025309
5/28/1985,15.6,7.8,0,4.9,SCI,JUNEAU,USW00025309
5/29/1985,16.7,5.6,1.3,4.9,SCI,JUNEAU,USW00025309
5/30/1985,11.1,7.8,3.6,4.9,SCI,JUNEAU,USW00025309
5/31/1985,13.9,7.2,1.8,4.9,SCI,JUNEAU,USW00025309
6/1/1985,15.6,8.3,0.3,4.9,SCI,JUNEAU,USW00025309
6/2/1985,21.7,6.1,0,4.9,SCI,JUNEAU,USW00025309
6/3/1985,19.4,8.3,0,4.9,SCI,JUNEAU,USW00025309
6/4/1985,12.8,7.8,11.2,4.9,SCI,JUNEAU,USW00025309
6/5/1985,14.4,6.1,1.5,4.9,SCI,JUNEAU,USW00025309
6/6/1985,14.4,5.6,0,4.9,SCI,JUNEAU,USW00025309
6/7/1985,15.6,5,0,4.9,SCI,JUNEAU,USW00025309
6/8/1985,11.7,3.9,4.3,4.9,SCI,JUNEAU,USW00025309
6/9/1985,16.1,6.1,0.3,4.9,SCI,JUNEAU,USW00025309
6/10/1985,17.8,2.8,0.3,4.9,SCI,JUNEAU,USW00025309
6/11/1985,11.7,5.6,4.8,4.9,SCI,JUNEAU,USW00025309
6/12/1985,8.9,6.7,8.1,4.9,SCI,JUNEAU,USW00025309
6/13/1985,8.9,6.7,8.9,4.9,SCI,JUNEAU,USW00025309
6/14/1985,12.8,5.6,2.5,4.9,SCI,JUNEAU,USW00025309
6/15/1985,13.3,6.1,0,4.9,SCI,JUNEAU,USW00025309
6/16/1985,15,5.6,2.3,4.9,SCI,JUNEAU,USW00025309
6/17/1985,10.6,6.1,17.5,4.9,SCI,JUNEAU,USW00025309
6/18/1985,13.3,8.3,1,4.9,SCI,JUNEAU,USW00025309
6/19/1985,14.4,6.7,0,4.9,SCI,JUNEAU,USW00025309
6/20/1985,11.7,3.9,1.5,4.9,SCI,JUNEAU,USW00025309
6/21/1985,13.9,6.1,1.3,4.9,SCI,JUNEAU,USW00025309
6/22/1985,16.7,6.1,0,4.9,SCI,JUNEAU,USW00025309
6/23/1985,17.8,6.1,0,4.9,SCI,JUNEAU,USW00025309
6/24/1985,10.6,6.7,21.8,4.9,SCI,JUNEAU,USW00025309
6/25/1985,13.9,6.7,11.4,4.9,SCI,JUNEAU,USW00025309
6/26/1985,13.9,6.7,3,4.9,SCI,JUNEAU,USW00025309
6/27/1985,20,5,0,4.9,SCI,JUNEAU,USW00025309
6/28/1985,23.9,4.4,0,4.9,SCI,JUNEAU,USW00025309
6/29/1985,28.3,7.2,0,4.9,SCI,JUNEAU,USW00025309
6/30/1985,20.6,10,1.3,4.9,SCI,JUNEAU,USW00025309
7/1/1985,10.6,9.4,7.6,4.9,SCI,JUNEAU,USW00025309
7/2/1985,12.8,8.3,0,4.9,SCI,JUNEAU,USW00025309
7/3/1985,17.2,8.3,0,4.9,SCI,JUNEAU,USW00025309
7/4/1985,23.3,6.1,0,4.9,SCI,JUNEAU,USW00025309
7/5/1985,18.9,8.9,0,4.9,SCI,JUNEAU,USW00025309
7/6/1985,16.1,10.6,0,4.9,SCI,JUNEAU,USW00025309
7/7/1985,15,9.4,0,4.9,SCI,JUNEAU,USW00025309
7/8/1985,21.1,10,0,4.9,SCI,JUNEAU,USW00025309
7/9/1985,17.2,9.4,1.8,4.9,SCI,JUNEAU,USW00025309
7/10/1985,13.9,10,12.2,4.9,SCI,JUNEAU,USW00025309
7/11/1985,13.9,9.4,4.6,4.9,SCI,JUNEAU,USW00025309
7/12/1985,13.9,9.4,2.3,4.9,SCI,JUNEAU,USW00025309
7/13/1985,11.7,8.9,12.7,4.9,SCI,JUNEAU,USW00025309
7/14/1985,18.3,8.3,3.3,4.9,SCI,JUNEAU,USW00025309
7/15/1985,22.2,6.7,0,4.9,SCI,JUNEAU,USW00025309
7/16/1985,25,8.3,0,4.9,SCI,JUNEAU,USW00025309
7/17/1985,22.2,8.9,0,4.9,SCI,JUNEAU,USW00025309
7/18/1985,23.3,8.3,0,4.9,SCI,JUNEAU,USW00025309
7/19/1985,21.1,9.4,0,4.9,SCI,JUNEAU,USW00025309
7/20/1985,17.8,11.1,5.3,4.9,SCI,JUNEAU,USW00025309
7/21/1985,14.4,10,1.5,4.9,SCI,JUNEAU,USW00025309
7/22/1985,16.7,8.3,3,4.9,SCI,JUNEAU,USW00025309
7/23/1985,12.8,8.9,8.4,4.9,SCI,JUNEAU,USW00025309
7/24/1985,11.1,8.9,19.1,4.9,SCI,JUNEAU,USW00025309
7/25/1985,15.6,7.8,1.5,4.9,SCI,JUNEAU,USW00025309
7/26/1985,14.4,8.3,0,4.9,SCI,JUNEAU,USW00025309
7/27/1985,22.8,6.7,0,4.9,SCI,JUNEAU,USW00025309
7/28/1985,23.9,7.8,0,4.9,SCI,JUNEAU,USW00025309
7/29/1985,22.8,10,0,4.9,SCI,JUNEAU,USW00025309
7/30/1985,21.1,9.4,0,4.9,SCI,JUNEAU,USW00025309
7/31/1985,16.7,10.6,0,4.9,SCI,JUNEAU,USW00025309
8/1/1985,14.4,10.6,7.9,4.9,SCI,JUNEAU,USW00025309
8/2/1985,16.7,11.1,3,4.9,SCI,JUNEAU,USW00025309
8/3/1985,15.6,11.1,0,4.9,SCI,JUNEAU,USW00025309
8/4/1985,17.8,10,0.5,4.9,SCI,JUNEAU,USW00025309
8/5/1985,15,8.3,2,4.9,SCI,JUNEAU,USW00025309
8/6/1985,19.4,9.4,0.5,4.9,SCI,JUNEAU,USW00025309
8/7/1985,25,7.8,0,4.9,SCI,JUNEAU,USW00025309
8/8/1985,13.9,10.6,6.9,4.9,SCI,JUNEAU,USW00025309
8/9/1985,16.7,8.9,0.8,4.9,SCI,JUNEAU,USW00025309
8/10/1985,11.7,10,3.3,4.9,SCI,JUNEAU,USW00025309
8/11/1985,14.4,9.4,0,4.9,SCI,JUNEAU,USW00025309
8/12/1985,13.9,9.4,0.3,4.9,SCI,JUNEAU,USW00025309
8/13/1985,14.4,9.4,13.2,4.9,SCI,JUNEAU,USW00025309
8/14/1985,19.4,10,1.5,4.9,SCI,JUNEAU,USW00025309
8/15/1985,18.3,7.2,0.3,4.9,SCI,JUNEAU,USW00025309
8/16/1985,15,10,0,4.9,SCI,JUNEAU,USW00025309
8/17/1985,16.1,8.9,0.3,4.9,SCI,JUNEAU,USW00025309
8/18/1985,18.9,5.6,0,4.9,SCI,JUNEAU,USW00025309
8/19/1985,16.7,6.7,0,4.9,SCI,JUNEAU,USW00025309
8/20/1985,11.1,8.3,5.8,4.9,SCI,JUNEAU,USW00025309
8/21/1985,12.2,9.4,18.3,4.9,SCI,JUNEAU,USW00025309
8/22/1985,15,9.4,6.4,4.9,SCI,JUNEAU,USW00025309
8/23/1985,11.1,5.6,4.3,4.9,SCI,JUNEAU,USW00025309
8/24/1985,16.7,5,0,4.9,SCI,JUNEAU,USW00025309
8/25/1985,13.9,4.4,4.3,4.9,SCI,JUNEAU,USW00025309
8/26/1985,12.2,8.3,3,4.9,SCI,JUNEAU,USW00025309
8/27/1985,12.2,6.7,4.3,4.9,SCI,JUNEAU,USW00025309
8/28/1985,13.9,8.3,1.8,4.9,SCI,JUNEAU,USW00025309
8/29/1985,14.4,9.4,0,4.9,SCI,JUNEAU,USW00025309
8/30/1985,13.9,9.4,0.8,4.9,SCI,JUNEAU,USW00025309
8/31/1985,15.6,8.9,0.3,4.9,SCI,JUNEAU,USW00025309
9/1/1985,12.8,9.4,2.3,4.9,SCI,JUNEAU,USW00025309
9/2/1985,13.9,10.6,4.8,4.9,SCI,JUNEAU,USW00025309
9/3/1985,12.2,9.4,5.1,4.9,SCI,JUNEAU,USW00025309
9/4/1985,16.1,7.8,7.4,4.9,SCI,JUNEAU,USW00025309
9/5/1985,17.8,6.1,0,4.9,SCI,JUNEAU,USW00025309
9/6/1985,17.8,3.9,0,4.9,SCI,JUNEAU,USW00025309
9/7/1985,18.3,3.3,0,4.9,SCI,JUNEAU,USW00025309
9/8/1985,16.1,2.8,0,4.9,SCI,JUNEAU,USW00025309
9/9/1985,11.7,9.4,8.1,4.9,SCI,JUNEAU,USW00025309
9/10/1985,15,7.8,3.6,4.9,SCI,JUNEAU,USW00025309
9/11/1985,14.4,6.1,0,4.9,SCI,JUNEAU,USW00025309
9/12/1985,17.8,4.4,0,4.9,SCI,JUNEAU,USW00025309
9/13/1985,17.2,5,0,4.9,SCI,JUNEAU,USW00025309
9/14/1985,15.6,4.4,2,4.9,SCI,JUNEAU,USW00025309
9/15/1985,11.7,10,17.8,4.9,SCI,JUNEAU,USW00025309
9/16/1985,11.1,7.8,2.3,4.9,SCI,JUNEAU,USW00025309
9/17/1985,12.8,2.8,0.3,4.9,SCI,JUNEAU,USW00025309
9/18/1985,11.1,-0.6,0,4.9,SCI,JUNEAU,USW00025309
9/19/1985,9.4,6.1,3.8,4.9,SCI,JUNEAU,USW00025309
9/20/1985,11.7,6.7,0.8,4.9,SCI,JUNEAU,USW00025309
9/21/1985,11.7,4.4,0.8,4.9,SCI,JUNEAU,USW00025309
9/22/1985,8.9,3.3,14.5,4.9,SCI,JUNEAU,USW00025309
9/23/1985,13.3,8.3,15.2,4.9,SCI,JUNEAU,USW00025309
9/24/1985,12.8,9.4,7.1,4.9,SCI,JUNEAU,USW00025309
9/25/1985,12.2,6.1,10.2,4.9,SCI,JUNEAU,USW00025309
9/26/1985,10,2.2,0,4.9,SCI,JUNEAU,USW00025309
9/27/1985,10,1.1,0,4.9,SCI,JUNEAU,USW00025309
9/28/1985,10,1.1,0,4.9,SCI,JUNEAU,USW00025309
9/29/1985,9.4,3.3,0,4.9,SCI,JUNEAU,USW00025309
9/30/1985,11.1,7.8,16.3,4.9,SCI,JUNEAU,USW00025309
10/1/1985,10.6,7.8,10.4,4.9,SCI,JUNEAU,USW00025309
10/2/1985,8.3,6.7,5.6,4.9,SCI,JUNEAU,USW00025309
10/3/1985,8.3,5.6,7.6,4.9,SCI,JUNEAU,USW00025309
10/4/1985,10.6,1.7,18.8,4.9,SCI,JUNEAU,USW00025309
10/5/1985,9.4,0,0,4.9,SCI,JUNEAU,USW00025309
10/6/1985,10.6,-2.2,0,4.9,SCI,JUNEAU,USW00025309
10/7/1985,8.9,4.4,0,4.9,SCI,JUNEAU,USW00025309
10/8/1985,7.2,4.4,4.6,4.9,SCI,JUNEAU,USW00025309
10/9/1985,8.3,6.1,3.8,4.9,SCI,JUNEAU,USW00025309
10/10/1985,7.8,5.6,3,4.9,SCI,JUNEAU,USW00025309
10/11/1985,7.8,4.4,1,4.9,SCI,JUNEAU,USW00025309
10/12/1985,6.7,4.4,1.3,4.9,SCI,JUNEAU,USW00025309
10/13/1985,7.2,4.4,4.3,4.9,SCI,JUNEAU,USW00025309
10/14/1985,8.9,0,1.5,4.9,SCI,JUNEAU,USW00025309
10/15/1985,6.7,-0.6,0,4.9,SCI,JUNEAU,USW00025309
10/16/1985,5.6,2.8,7.6,4.9,SCI,JUNEAU,USW00025309
10/17/1985,7.2,3.9,3.6,4.9,SCI,JUNEAU,USW00025309
10/18/1985,9.4,2.8,6.1,4.9,SCI,JUNEAU,USW00025309
10/19/1985,6.7,-1.1,0.3,4.9,SCI,JUNEAU,USW00025309
10/20/1985,7.8,-1.1,0.3,4.9,SCI,JUNEAU,USW00025309
10/21/1985,3.9,-3.3,0,4.9,SCI,JUNEAU,USW00025309
10/22/1985,1.7,0.6,4.8,4.9,SCI,JUNEAU,USW00025309
10/23/1985,2.8,0,15.2,4.9,SCI,JUNEAU,USW00025309
10/24/1985,4.4,0.6,1,4.9,SCI,JUNEAU,USW00025309
10/25/1985,4.4,1.1,0.8,4.9,SCI,JUNEAU,USW00025309
10/26/1985,3.3,1.1,2.5,4.9,SCI,JUNEAU,USW00025309
10/27/1985,3.3,0,0.5,4.9,SCI,JUNEAU,USW00025309
10/28/1985,1.7,-0.6,1.8,4.9,SCI,JUNEAU,USW00025309
10/29/1985,4.4,0,11.4,4.9,SCI,JUNEAU,USW00025309
10/30/1985,3.3,0,5.3,4.9,SCI,JUNEAU,USW00025309
10/31/1985,2.8,1.1,0,4.9,SCI,JUNEAU,USW00025309
11/1/1985,3.3,0.6,0,4.9,SCI,JUNEAU,USW00025309
11/2/1985,2.8,-1.7,2.5,4.9,SCI,JUNEAU,USW00025309
11/3/1985,1.1,-0.6,2.3,4.9,SCI,JUNEAU,USW00025309
11/4/1985,2.2,-4.4,0,4.9,SCI,JUNEAU,USW00025309
11/5/1985,-0.6,-7.8,0,4.9,SCI,JUNEAU,USW00025309
11/6/1985,-1.1,-3.9,2.5,4.9,SCI,JUNEAU,USW00025309
11/7/1985,-0.6,-9.4,1.3,4.9,SCI,JUNEAU,USW00025309
11/8/1985,-7.2,-10.6,0,4.9,SCI,JUNEAU,USW00025309
11/9/1985,-5,-12.2,0,4.9,SCI,JUNEAU,USW00025309
11/10/1985,-3.3,-12.8,0,4.9,SCI,JUNEAU,USW00025309
11/11/1985,0.6,-6.1,0,4.9,SCI,JUNEAU,USW00025309
11/12/1985,2.8,0,5.6,4.9,SCI,JUNEAU,USW00025309
11/13/1985,4.4,1.1,22.4,4.9,SCI,JUNEAU,USW00025309
11/14/1985,1.7,-1.7,1,4.9,SCI,JUNEAU,USW00025309
11/15/1985,-1.7,-9.4,1.5,4.9,SCI,JUNEAU,USW00025309
